date,jobcountry,indeed_job_postings_index,variable,display_name
2020-06-24,US,64.66,new postings,Mechanical Engineering
2020-06-25,US,67.87,total postings,Mechanical Engineering
2020-06-25,US,65.07,new postings,Mechanical Engineering
2020-06-26,US,68.01,total postings,Mechanical Engineering
2020-06-26,US,65.14,new postings,Mechanical Engineering
2020-06-27,US,65.55,new postings,Mechanical Engineering
2020-06-27,US,68.19,total postings,Mechanical Engineering
2020-06-28,US,65.89,new postings,Mechanical Engineering
2020-06-28,US,68.26,total postings,Mechanical Engineering
2020-06-29,US,66.3,new postings,Mechanical Engineering
2020-06-29,US,68.43,total postings,Mechanical Engineering
2020-06-30,US,68.6,total postings,Mechanical Engineering
2020-06-30,US,66.83,new postings,Mechanical Engineering
2020-07-01,US,68.71,total postings,Mechanical Engineering
2020-07-01,US,67.31,new postings,Mechanical Engineering
2020-07-02,US,67.14,new postings,Mechanical Engineering
2020-07-02,US,68.77,total postings,Mechanical Engineering
2020-07-03,US,68.82,total postings,Mechanical Engineering
2020-07-03,US,67.24,new postings,Mechanical Engineering
2020-07-04,US,65.77,new postings,Mechanical Engineering
2020-07-04,US,68.84,total postings,Mechanical Engineering
2020-07-05,US,66.52,new postings,Mechanical Engineering
2020-07-05,US,68.93,total postings,Mechanical Engineering
2020-07-06,US,68.97,total postings,Mechanical Engineering
2020-07-06,US,67.94,new postings,Mechanical Engineering
2020-07-07,US,69.51,new postings,Mechanical Engineering
2020-07-07,US,69.08,total postings,Mechanical Engineering
2020-07-08,US,69.56,total postings,Mechanical Engineering
2020-07-08,US,70.93,new postings,Mechanical Engineering
2020-07-09,US,73.01,new postings,Mechanical Engineering
2020-07-09,US,69.99,total postings,Mechanical Engineering
2020-07-10,US,70.56,total postings,Mechanical Engineering
2020-07-10,US,75.61,new postings,Mechanical Engineering
2020-07-11,US,71.11,total postings,Mechanical Engineering
2020-07-11,US,80.21,new postings,Mechanical Engineering
2020-07-12,US,81.67,new postings,Mechanical Engineering
2020-07-12,US,71.63,total postings,Mechanical Engineering
2020-07-13,US,80.84,new postings,Mechanical Engineering
2020-07-13,US,72.17,total postings,Mechanical Engineering
2020-07-14,US,80.07,new postings,Mechanical Engineering
2020-07-14,US,72.67,total postings,Mechanical Engineering
2020-07-15,US,72.79,total postings,Mechanical Engineering
2020-07-15,US,78.77,new postings,Mechanical Engineering
2020-07-16,US,72.86,total postings,Mechanical Engineering
2020-07-16,US,77.93,new postings,Mechanical Engineering
2020-07-17,US,76.77,new postings,Mechanical Engineering
2020-07-17,US,72.97,total postings,Mechanical Engineering
2020-07-18,US,72.63,total postings,Mechanical Engineering
2020-07-18,US,73.66,new postings,Mechanical Engineering
2020-07-19,US,71.88,new postings,Mechanical Engineering
2020-07-19,US,72.55,total postings,Mechanical Engineering
2020-07-20,US,72.12,new postings,Mechanical Engineering
2020-07-20,US,72.52,total postings,Mechanical Engineering
2020-07-21,US,72.61,total postings,Mechanical Engineering
2020-07-21,US,72.84,new postings,Mechanical Engineering
2020-07-22,US,72.79,total postings,Mechanical Engineering
2020-07-22,US,74.88,new postings,Mechanical Engineering
2020-07-23,US,72.95,total postings,Mechanical Engineering
2020-07-23,US,76.34,new postings,Mechanical Engineering
2020-07-24,US,77.77,new postings,Mechanical Engineering
2020-07-24,US,73,total postings,Mechanical Engineering
2020-07-25,US,73.48,total postings,Mechanical Engineering
2020-07-25,US,80.12,new postings,Mechanical Engineering
2020-07-26,US,81.81,new postings,Mechanical Engineering
2020-07-26,US,73.71,total postings,Mechanical Engineering
2020-07-27,US,83.14,new postings,Mechanical Engineering
2020-07-27,US,73.9,total postings,Mechanical Engineering
2020-07-28,US,74.01,total postings,Mechanical Engineering
2020-07-28,US,83.43,new postings,Mechanical Engineering
2020-07-29,US,74.08,total postings,Mechanical Engineering
2020-07-29,US,82.46,new postings,Mechanical Engineering
2020-07-30,US,81.69,new postings,Mechanical Engineering
2020-07-30,US,74.16,total postings,Mechanical Engineering
2020-07-31,US,74.29,total postings,Mechanical Engineering
2020-07-31,US,79.98,new postings,Mechanical Engineering
2020-08-01,US,79.06,new postings,Mechanical Engineering
2020-08-01,US,74.58,total postings,Mechanical Engineering
2020-08-02,US,74.8,total postings,Mechanical Engineering
2020-08-02,US,78.1,new postings,Mechanical Engineering
2020-08-03,US,76.82,new postings,Mechanical Engineering
2020-08-03,US,74.94,total postings,Mechanical Engineering
2020-08-04,US,75.86,new postings,Mechanical Engineering
2020-08-04,US,75.04,total postings,Mechanical Engineering
2020-08-05,US,75.55,new postings,Mechanical Engineering
2020-08-05,US,75.01,total postings,Mechanical Engineering
2020-08-06,US,74.68,total postings,Mechanical Engineering
2020-08-06,US,75.28,new postings,Mechanical Engineering
2020-08-07,US,75.8,new postings,Mechanical Engineering
2020-08-07,US,74.28,total postings,Mechanical Engineering
2020-08-08,US,73.73,total postings,Mechanical Engineering
2020-08-08,US,75.95,new postings,Mechanical Engineering
2020-08-09,US,76.41,new postings,Mechanical Engineering
